"id";"usuario_id";"prefijo";"pais";"flag";"descripcion";"llamadas";"segundos";"llamadas_cuenta";"segundos_cuenta";"llamadas_actual";"segundos_actual";"t1";"t2";"t3";"t4";"estado";"accion"
"695";"1";"1916";"US";"flag-us";"Creaci&oacute;n: 2017-05-04 16:28:13";"25";"5000";"15";"5000";"0";"0";"0";"0";"0";"0";"A";"I"
"708";"1";"1505";"US";"flag-us";"Creaci&oacute;n: 2017-05-05 00:36:36";"25";"5000";"15";"5000";"0";"0";"0";"0";"0";"0";"A";"I"
"702";"2";"1501";"US";"flag-us";"Creaci&oacute;n: 2017-05-04 20:35:08";"25";"3600";"15";"300";"0";"0";"0";"0";"0";"0";"A";"I"
"701";"2";"1530";"US";"flag-us";"Creaci&oacute;n: 2017-05-04 20:25:08";"25";"3600";"15";"300";"0";"0";"0";"0";"0";"0";"A";"I"
"697";"2";"1705";"CA";"flag-ca";"Creaci&oacute;n: 2017-05-04 17:00:09";"25";"3600";"15";"300";"0";"0";"0";"0";"0";"0";"A";"I"
"709";"2";"1902";"CA";"flag-ca";"Creaci&oacute;n: 2017-05-05 13:05:05";"25";"3600";"15";"300";"0";"0";"0";"0";"0";"0";"A";"I"
"698";"2";"1541";"US";"flag-us";"Creación: 2017-05-01 15:11:16";"50";"3600";"25";"3600";"0";"0";"0";"0";"0";"0";"A";"I"
"714";"2";"1610";"US";"flag-us";"Creación: 2017-04-28 21:08:01";"25";"10000";"25";"300";"0";"0";"0";"0";"0";"0";"A";"N"
"703";"1";"1775";"US";"flag-us";"Creaci&oacute;n: 2017-05-04 20:57:49";"25";"5000";"15";"5000";"0";"0";"0";"0";"0";"0";"A";"I"
"704";"2";"1317";"US";"flag-us";"Creaci&oacute;n: 2017-05-04 21:15:06";"25";"3600";"15";"300";"0";"0";"0";"0";"0";"0";"A";"I"
"700";"2";"1212";"US";"flag-us";"Creaci&oacute;n: 2017-05-04 19:45:05";"25";"3600";"15";"300";"0";"0";"0";"0";"0";"0";"A";"I"
"710";"1";"65";"SG";"flag-sg";"Creaci&oacute;n: 2017-05-05 14:06:28";"25";"5000";"15";"5000";"0";"0";"0";"0";"0";"0";"A";"I"
"722";"1";"1849";"DO";"flag-do";"Creaci&oacute;n: 2017-05-05 16:33:09";"25";"5000";"15";"5000";"0";"0";"0";"0";"0";"0";"A";"I"
"711";"1";"47";"NO";"flag-no";"Creaci&oacute;n: 2017-05-05 14:27:07";"25";"5000";"15";"5000";"0";"0";"0";"0";"0";"0";"A";"I"
"707";"1";"1618";"US";"flag-us";"Creaci&oacute;n: 2017-05-05 00:21:38";"25";"5000";"15";"5000";"0";"0";"0";"0";"0";"0";"A";"I"
"716";"2";"1989";"US";"flag-us";"Creación: 2017-05-01 05:20:23";"25";"3600";"15";"3600";"0";"0";"0";"0";"0";"0";"A";"I"
"737";"1";"1661";"US";"flag-us";"Creaci&oacute;n: 2017-05-06 18:01:43";"25";"5000";"15";"5000";"0";"0";"0";"0";"0";"0";"A";"I"
"718";"1";"1619";"US";"flag-us";"Creación: 2017-05-05 16:13:19";"40";"5000";"40";"5000";"0";"0";"0";"0";"0";"0";"A";"I"
"713";"1";"1602";"US";"flag-us";"Creaci&oacute;n: 2017-05-05 15:12:43";"25";"5000";"15";"5000";"0";"0";"0";"0";"0";"0";"A";"I"
"712";"1";"1650";"US";"flag-us";"Creación: 2017-05-05 14:57:17";"25";"6000";"15";"6000";"0";"0";"0";"0";"0";"0";"A";"I"
"723";"1";"1225";"US";"flag-us";"Creaci&oacute;n: 2017-05-05 17:13:00";"25";"5000";"15";"5000";"0";"0";"0";"0";"0";"0";"A";"I"
"715";"2";"98";"IR";"flag-ir";"Creaci&oacute;n: 2017-05-05 15:55:11";"25";"3600";"15";"300";"0";"0";"0";"0";"0";"0";"A";"I"
"717";"2";"1918";"US";"flag-us";"Creaci&oacute;n: 2017-05-05 16:10:07";"25";"3600";"15";"300";"0";"0";"0";"0";"0";"0";"A";"I"
"719";"2";"1209";"US";"flag-us";"Creaci&oacute;n: 2017-05-05 16:15:05";"25";"3600";"15";"300";"0";"0";"0";"0";"0";"0";"A";"I"
"725";"2";"1340";"VI";"flag-vi";"Creación: 2017-05-30 21:42:39";"7";"1000";"7";"1000";"0";"0";"0";"0";"0";"0";"A";"N"
"720";"2";"1785";"US";"flag-us";"Creaci&oacute;n: 2017-05-05 16:30:08";"25";"3600";"15";"300";"0";"0";"0";"0";"0";"0";"A";"I"
"721";"2";"1859";"US";"flag-us";"Creaci&oacute;n: 2017-05-05 16:30:08";"25";"3600";"15";"300";"0";"0";"0";"0";"0";"0";"A";"I"
"724";"1";"1980";"US";"flag-us";"Creaci&oacute;n: 2017-05-05 17:23:07";"25";"5000";"15";"5000";"0";"0";"0";"0";"0";"0";"A";"I"
"730";"2";"1609";"US";"flag-us";"Creación: 2017-06-04 23:35:07";"25";"3600";"15";"3600";"0";"0";"0";"0";"0";"0";"A";"I"
"731";"2";"81";"JP";"flag-jp";"Creaci&oacute;n: 2017-05-06 02:35:07";"25";"3600";"15";"300";"0";"0";"0";"0";"0";"0";"A";"I"
"727";"1";"1979";"US";"flag-us";"Creaci&oacute;n: 2017-05-05 20:02:29";"25";"5000";"15";"5000";"0";"0";"0";"0";"0";"0";"A";"I"
"728";"2";"1614";"US";"flag-us";"Creaci&oacute;n: 2017-05-05 20:05:06";"25";"3600";"15";"300";"0";"0";"0";"0";"0";"0";"A";"I"
"733";"2";"1214";"US";"flag-us";"Creación: 2017-06-21 14:30:11";"25";"3600";"15";"3600";"0";"0";"0";"0";"0";"0";"A";"I"
"729";"1";"1205";"US";"flag-us";"Creaci&oacute;n: 2017-05-05 22:02:41";"25";"5000";"15";"5000";"0";"0";"0";"0";"0";"0";"A";"I"
"734";"1";"1971";"US";"flag-us";"Creaci&oacute;n: 2017-05-06 15:56:45";"25";"5000";"15";"5000";"0";"0";"0";"0";"0";"0";"A";"I"
"736";"1";"1360";"US";"flag-us";"Creaci&oacute;n: 2017-05-06 18:01:40";"25";"5000";"15";"5000";"0";"0";"0";"0";"0";"0";"A";"I"
"735";"1";"1530";"US";"flag-us";"Creaci&oacute;n: 2017-05-06 16:21:56";"25";"5000";"15";"5000";"0";"0";"0";"0";"0";"0";"A";"I"
"741";"2";"1901";"US";"flag-us";"Creaci&oacute;n: 2017-05-08 02:35:06";"25";"3600";"15";"300";"0";"0";"0";"0";"0";"0";"A";"I"
"739";"1";"1701";"US";"flag-us";"Creaci&oacute;n: 2017-05-07 19:41:14";"25";"5000";"15";"5000";"0";"0";"0";"0";"0";"0";"A";"I"
"738";"1";"1951";"US";"flag-us";"Creaci&oacute;n: 2017-05-06 18:46:41";"25";"5000";"15";"5000";"0";"0";"0";"0";"0";"0";"A";"I"
"740";"2";"40";"RO";"flag-ro";"Creación: 2016-06-13 18:01:46";"25";"1200";"15";"1200";"0";"0";"0";"0";"0";"0";"A";"N"
"742";"2";"1323";"US";"flag-us";"Creaci&oacute;n: 2017-05-08 03:20:06";"25";"3600";"15";"300";"0";"0";"0";"0";"0";"0";"A";"I"
"744";"2";"1805";"US";"flag-us";"Creaci&oacute;n: 2017-05-08 16:30:07";"25";"3600";"15";"300";"0";"0";"0";"0";"0";"0";"A";"I"
"752";"2";"1772";"US";"flag-us";"Creación: 2017-06-05 13:05:06";"200";"20000";"25";"3600";"0";"0";"0";"0";"0";"0";"A";"N"
"743";"1";"1443";"US";"flag-us";"Creaci&oacute;n: 2017-05-08 13:05:47";"25";"5000";"15";"5000";"0";"0";"0";"0";"0";"0";"A";"I"
"745";"1";"1706";"US";"flag-us";"Creaci&oacute;n: 2017-05-08 17:43:00";"25";"5000";"15";"5000";"0";"0";"0";"0";"0";"0";"A";"I"
"754";"1";"11";"US";"flag-us";"Creación: 2017-06-20 21:35:10";"200";"20000";"200";"20000";"0";"0";"0";"0";"0";"0";"A";"N"
"748";"1";"1234";"US";"flag-us";"Creaci&oacute;n: 2017-05-08 20:53:01";"25";"5000";"15";"5000";"0";"0";"0";"0";"0";"0";"A";"I"
"746";"1";"1707";"US";"flag-us";"Creaci&oacute;n: 2017-05-08 17:52:50";"25";"5000";"15";"5000";"0";"0";"0";"0";"0";"0";"A";"I"
"747";"1";"1414";"US";"flag-us";"Creaci&oacute;n: 2017-05-08 18:02:44";"25";"5000";"15";"5000";"0";"0";"0";"0";"0";"0";"A";"I"
"749";"1";"1843";"US";"flag-us";"Creaci&oacute;n: 2017-05-08 21:38:03";"25";"5000";"15";"5000";"0";"0";"0";"0";"0";"0";"A";"I"
"3071";"4";"1347";"US";"flag-us";"Creaci&oacute;n: 2017-08-08 13:40:12";"25";"3600";"15";"300";"0";"0";"0";"0";"0";"0";"A";"I"
"756";"1";"1229";"US";"flag-us";"Creaci&oacute;n: 2017-05-09 16:13:02";"25";"5000";"15";"5000";"0";"0";"0";"0";"0";"0";"A";"I"
"750";"1";"1209";"US";"flag-us";"Creaci&oacute;n: 2017-05-08 23:32:00";"25";"5000";"15";"5000";"0";"0";"0";"0";"0";"0";"A";"I"
"753";"2";"1920";"US";"flag-us";"Creaci&oacute;n: 2017-05-09 15:40:07";"25";"3600";"15";"300";"0";"0";"0";"0";"0";"0";"A";"I"
"755";"2";"1312";"US";"flag-us";"Creación: 2017-06-21 22:15:12";"200";"20000";"25";"3600";"0";"0";"0";"0";"0";"0";"A";"N"
"758";"2";"1423";"US";"flag-us";"Creaci&oacute;n: 2017-05-09 17:05:06";"25";"3600";"15";"300";"0";"0";"0";"0";"0";"0";"A";"I"
"757";"1";"1559";"US";"flag-us";"Creaci&oacute;n: 2017-05-09 17:03:21";"25";"5000";"15";"5000";"0";"0";"0";"0";"0";"0";"A";"I"
"761";"1";"1312";"US";"flag-us";"Creación: 2017-06-21 22:15:12";"200";"20000";"200";"20000";"0";"0";"0";"0";"0";"0";"A";"N"
"760";"1";"1715";"US";"flag-us";"Creaci&oacute;n: 2017-05-09 17:27:55";"25";"5000";"15";"5000";"0";"0";"0";"0";"0";"0";"A";"I"
"776";"2";"1949";"US";"flag-us";"Creaci&oacute;n: 2017-05-10 22:45:07";"25";"3600";"15";"300";"0";"0";"0";"0";"0";"0";"A";"I"
"762";"1";"1774";"US";"flag-us";"Creaci&oacute;n: 2017-05-09 17:43:16";"25";"5000";"15";"5000";"0";"0";"0";"0";"0";"0";"A";"I"
"765";"1";"1678";"US";"flag-us";"Creaci&oacute;n: 2017-05-09 21:08:01";"25";"5000";"15";"5000";"0";"0";"0";"0";"0";"0";"A";"I"
"792";"1";"1517";"US";"flag-us";"Creaci&oacute;n: 2017-05-12 16:07:37";"25";"5000";"15";"5000";"0";"0";"0";"0";"0";"0";"A";"I"
"759";"2";"91";"IN";"flag-in";"Creación: 2016-05-17 22:01:40";"9";"3600";"9";"3600";"0";"0";"0";"0";"0";"0";"A";"N"
"764";"1";"1901";"US";"flag-us";"Creaci&oacute;n: 2017-05-09 20:57:50";"25";"5000";"15";"5000";"0";"0";"0";"0";"0";"0";"A";"I"
"763";"2";"1956";"US";"flag-us";"Creaci&oacute;n: 2017-05-09 18:00:10";"25";"3600";"15";"300";"0";"0";"0";"0";"0";"0";"A";"I"
"772";"1";"1721";"US";"flag-us";"Creaci&oacute;n: 2017-05-10 17:22:47";"25";"5000";"15";"5000";"0";"0";"0";"0";"0";"0";"A";"I"
"769";"1";"1268";"AG";"flag-ag";"Creación: 2017-05-10 15:27:47";"7";"1200";"7";"1200";"0";"0";"0";"0";"0";"0";"A";"N"
"770";"2";"1302";"US";"flag-us";"Creaci&oacute;n: 2017-05-10 15:35:05";"25";"3600";"15";"300";"0";"0";"0";"0";"0";"0";"A";"I"
"778";"1";"1352";"US";"flag-us";"Creaci&oacute;n: 2017-05-10 23:26:53";"25";"5000";"15";"5000";"0";"0";"0";"0";"0";"0";"A";"I"
"775";"2";"1425";"US";"flag-us";"Creación: 2017-05-01 02:55:51";"30";"3600";"25";"3600";"0";"0";"0";"0";"0";"0";"A";"I"
"766";"1";"10";"US";"flag-us";"Creación: 2017-06-21 22:40:10";"200";"20000";"200";"20000";"0";"0";"0";"0";"0";"0";"A";"N"
"767";"2";"1337";"US";"flag-us";"Creaci&oacute;n: 2017-05-10 14:55:07";"25";"3600";"15";"300";"0";"0";"0";"0";"0";"0";"A";"I"
"768";"1";"18";"US";"flag-us";"Creaci&oacute;n: 2017-05-10 15:22:54";"25";"5000";"15";"5000";"0";"0";"0";"0";"0";"0";"A";"I"
"773";"2";"1661";"US";"flag-us";"Creaci&oacute;n: 2017-05-10 21:05:06";"25";"3600";"15";"300";"0";"0";"0";"0";"0";"0";"A";"I"
"771";"2";"1727";"US";"flag-us";"Creaci&oacute;n: 2017-05-10 16:40:06";"25";"3600";"15";"300";"0";"0";"0";"0";"0";"0";"A";"I"
"780";"1";"1289";"CA";"flag-ca";"Creaci&oacute;n: 2017-05-11 14:32:15";"25";"5000";"15";"5000";"0";"0";"0";"0";"0";"0";"A";"I"
"782";"2";"1819";"CA";"flag-ca";"Creaci&oacute;n: 2017-05-11 15:10:07";"25";"3600";"15";"300";"0";"0";"0";"0";"0";"0";"A";"I"
"779";"1";"1607";"US";"flag-us";"Creaci&oacute;n: 2017-05-10 23:31:56";"25";"5000";"15";"5000";"0";"0";"0";"0";"0";"0";"A";"I"
"788";"2";"974";"QA";"flag-qa";"Creaci&oacute;n: 2017-05-11 20:30:11";"25";"3600";"15";"300";"0";"0";"0";"0";"0";"0";"A";"I"
"781";"1";"1808";"US";"flag-us";"Creaci&oacute;n: 2017-05-11 14:47:23";"25";"5000";"15";"5000";"0";"0";"0";"0";"0";"0";"A";"I"
"785";"2";"1615";"US";"flag-us";"Creaci&oacute;n: 2017-05-11 17:10:08";"25";"3600";"15";"300";"0";"0";"0";"0";"0";"0";"A";"I"
"784";"1";"1253";"US";"flag-us";"Creaci&oacute;n: 2017-05-11 17:02:41";"25";"5000";"15";"5000";"0";"0";"0";"0";"0";"0";"A";"I"
"794";"2";"1246";"BB";"flag-bb";"Creacion manual";"15";"3600";"15";"800";"0";"0";"0";"0";"0";"0";"A";"N"
"783";"2";"1909";"US";"flag-us";"Creaci&oacute;n: 2017-05-11 16:35:09";"25";"3600";"15";"300";"0";"0";"0";"0";"0";"0";"A";"I"
"796";"2";"1650";"US";"flag-us";"Creación: 2017-05-05 14:57:17";"25";"6000";"15";"6000";"0";"0";"0";"0";"0";"0";"A";"I"
"786";"1";"36";"HU";"flag-hu";"Creaci&oacute;n: 2017-05-11 17:27:59";"25";"5000";"15";"5000";"0";"0";"0";"0";"0";"0";"A";"I"
"787";"2";"1952";"US";"flag-us";"Creación: 2017-05-01 15:56:33";"25";"700";"15";"300";"0";"0";"0";"0";"0";"0";"A";"I"
"795";"2";"1602";"US";"flag-us";"Creaci&oacute;n: 2017-05-12 19:50:07";"25";"3600";"15";"300";"0";"0";"0";"0";"0";"0";"A";"I"
"789";"2";"1774";"US";"flag-us";"Creaci&oacute;n: 2017-05-12 01:25:06";"25";"3600";"15";"300";"0";"0";"0";"0";"0";"0";"A";"I"
"791";"2";"1504";"US";"flag-us";"Creaci&oacute;n: 2017-05-12 15:50:07";"25";"3600";"15";"300";"0";"0";"0";"0";"0";"0";"A";"I"
"790";"2";"1707";"US";"flag-us";"Creaci&oacute;n: 2017-05-12 15:45:06";"25";"3600";"15";"300";"0";"0";"0";"0";"0";"0";"A";"I"
"798";"2";"1318";"US";"flag-us";"Creaci&oacute;n: 2017-05-13 19:40:05";"25";"3600";"15";"300";"0";"0";"0";"0";"0";"0";"A";"I"
"793";"2";"1716";"US";"flag-us";"Creaci&oacute;n: 2017-05-12 19:00:07";"25";"3600";"15";"300";"0";"0";"0";"0";"0";"0";"A";"I"
"800";"1";"1810";"US";"flag-us";"Creaci&oacute;n: 2017-05-14 18:46:15";"25";"5000";"15";"5000";"0";"0";"0";"0";"0";"0";"A";"I"
"797";"2";"1336";"US";"flag-us";"Creaci&oacute;n: 2017-05-13 16:45:06";"25";"3600";"15";"300";"0";"0";"0";"0";"0";"0";"A";"I"
"801";"1";"1438";"CA";"flag-ca";"Creaci&oacute;n: 2017-05-14 18:56:07";"25";"5000";"15";"5000";"0";"0";"0";"0";"0";"0";"A";"I"
"799";"2";"1832";"US";"flag-us";"Creaci&oacute;n: 2017-05-14 16:05:08";"25";"3600";"15";"300";"0";"0";"0";"0";"0";"0";"A";"I"
"802";"2";"1829";"US";"flag-us";"Creación: 2017-04-25 14:32:35";"300";"10000";"25";"3800";"0";"0";"0";"0";"0";"0";"A";"I"
"803";"2";"63";"PH";"flag-ph";"Creaci&oacute;n: 2017-05-15 15:35:08";"25";"3600";"15";"300";"0";"0";"0";"0";"0";"0";"A";"I"
"807";"2";"1268";"AG";"flag-ag";"Creación: 2017-05-10 15:27:47";"7";"1200";"7";"1200";"0";"0";"0";"0";"0";"0";"A";"N"
"812";"2";"1868";"TT";"flag-tt";"Creación: 2017-07-26 20:05:17";"100";"3600";"25";"3600";"0";"0";"0";"0";"0";"0";"A";"N"
"804";"2";"1440";"US";"flag-us";"Creaci&oacute;n: 2017-05-15 16:10:07";"25";"3600";"15";"300";"0";"0";"0";"0";"0";"0";"A";"I"
"808";"1";"1412";"US";"flag-us";"Creaci&oacute;n: 2017-05-16 16:07:56";"25";"5000";"15";"5000";"0";"0";"0";"0";"0";"0";"A";"I"
"810";"2";"1314";"US";"flag-us";"Creaci&oacute;n: 2017-05-16 17:10:05";"25";"3600";"15";"300";"0";"0";"0";"0";"0";"0";"A";"I"
"805";"1";"1937";"US";"flag-us";"Creaci&oacute;n: 2017-05-15 19:02:50";"25";"5000";"15";"5000";"0";"0";"0";"0";"0";"0";"A";"I"
"813";"1";"1385";"US";"flag-us";"Creaci&oacute;n: 2017-05-16 22:27:18";"25";"5000";"15";"5000";"0";"0";"0";"0";"0";"0";"A";"I"
"811";"1";"1248";"US";"flag-us";"Creaci&oacute;n: 2017-05-16 17:22:56";"25";"5000";"15";"5000";"0";"0";"0";"0";"0";"0";"A";"I"
"809";"1";"1585";"US";"flag-us";"Creaci&oacute;n: 2017-05-16 17:08:08";"25";"5000";"15";"5000";"0";"0";"0";"0";"0";"0";"A";"I"
"817";"1";"1767";"DM";"flag-dm";"Creación: 2017-05-17 14:16:57";"5";"300";"5";"300";"0";"0";"0";"0";"0";"0";"A";"N"
"814";"1";"1513";"US";"flag-us";"Creaci&oacute;n: 2017-05-16 23:56:56";"25";"5000";"15";"5000";"0";"0";"0";"0";"0";"0";"A";"I"
"820";"1";"1856";"US";"flag-us";"Creaci&oacute;n: 2017-05-17 19:02:21";"25";"5000";"15";"5000";"0";"0";"0";"0";"0";"0";"A";"I"
"818";"2";"1208";"US";"flag-us";"Creaci&oacute;n: 2017-05-17 14:55:06";"25";"3600";"15";"300";"0";"0";"0";"0";"0";"0";"A";"I"
"821";"1";"1907";"US";"flag-us";"Creaci&oacute;n: 2017-05-17 19:17:33";"25";"5000";"15";"5000";"0";"0";"0";"0";"0";"0";"A";"I"
"819";"2";"1816";"US";"flag-us";"Creaci&oacute;n: 2017-05-17 16:35:09";"25";"3600";"15";"300";"0";"0";"0";"0";"0";"0";"A";"I"
"824";"1";"1623";"US";"flag-us";"Creaci&oacute;n: 2017-05-18 20:07:27";"25";"5000";"15";"5000";"0";"0";"0";"0";"0";"0";"A";"I"
"822";"2";"1306";"CA";"flag-ca";"Creaci&oacute;n: 2017-05-17 20:05:06";"25";"3600";"15";"300";"0";"0";"0";"0";"0";"0";"A";"I"
"829";"2";"1435";"US";"flag-us";"Creaci&oacute;n: 2017-05-19 15:25:07";"25";"3600";"15";"300";"0";"0";"0";"0";"0";"0";"A";"I"
"823";"2";"1417";"US";"flag-us";"Creaci&oacute;n: 2017-05-18 14:45:07";"25";"3600";"15";"300";"0";"0";"0";"0";"0";"0";"A";"I"
"827";"2";"1770";"US";"flag-us";"Creaci&oacute;n: 2017-05-19 13:40:06";"25";"3600";"15";"300";"0";"0";"0";"0";"0";"0";"A";"I"
"828";"1";"1734";"US";"flag-us";"Creaci&oacute;n: 2017-05-19 15:07:33";"25";"5000";"15";"5000";"0";"0";"0";"0";"0";"0";"A";"I"
"825";"2";"1778";"CA";"flag-ca";"Creaci&oacute;n: 2017-05-18 21:55:06";"25";"3600";"15";"300";"0";"0";"0";"0";"0";"0";"A";"I"
"833";"1";"1985";"US";"flag-us";"Creaci&oacute;n: 2017-05-19 19:47:11";"25";"5000";"15";"5000";"0";"0";"0";"0";"0";"0";"A";"I"
"3025";"4";"1978";"US";"flag-us";"Creaci&oacute;n: 2017-08-01 13:50:11";"25";"3600";"15";"300";"0";"0";"0";"0";"0";"0";"A";"I"
"3024";"4";"1414";"US";"flag-us";"Creaci&oacute;n: 2017-08-01 13:30:09";"25";"3600";"15";"300";"0";"0";"0";"0";"0";"0";"A";"I"
"831";"1";"1423";"US";"flag-us";"Creaci&oacute;n: 2017-05-19 17:22:48";"25";"5000";"15";"5000";"0";"0";"0";"0";"0";"0";"A";"I"
"830";"2";"1604";"CA";"flag-ca";"Creaci&oacute;n: 2017-05-19 16:05:07";"25";"3600";"15";"300";"0";"0";"0";"0";"0";"0";"A";"I"
"832";"1";"1315";"US";"flag-us";"Creaci&oacute;n: 2017-05-19 18:37:24";"25";"5000";"15";"5000";"0";"0";"0";"0";"0";"0";"A";"I"
"834";"1";"1501";"US";"flag-us";"Creaci&oacute;n: 2017-05-19 19:52:14";"25";"5000";"15";"5000";"0";"0";"0";"0";"0";"0";"A";"I"
"835";"2";"1616";"US";"flag-us";"Creaci&oacute;n: 2017-05-19 21:40:07";"25";"3600";"15";"300";"0";"0";"0";"0";"0";"0";"A";"I"
"839";"2";"1507";"US";"flag-us";"Creaci&oacute;n: 2017-05-21 22:45:06";"25";"3600";"15";"300";"0";"0";"0";"0";"0";"0";"A";"I"
"837";"2";"1301";"US";"flag-us";"Creaci&oacute;n: 2017-05-21 11:30:06";"25";"3600";"15";"300";"0";"0";"0";"0";"0";"0";"A";"I"
"836";"2";"1980";"US";"flag-us";"Creación: 2017-05-20 14:10:07";"25";"3600";"15";"300";"0";"0";"0";"0";"0";"0";"A";"I"
"841";"1";"1207";"US";"flag-us";"Creaci&oacute;n: 2017-05-22 15:42:32";"25";"5000";"15";"5000";"0";"0";"0";"0";"0";"0";"A";"I"
"840";"1";"1304";"US";"flag-us";"Creaci&oacute;n: 2017-05-22 13:51:09";"25";"5000";"15";"5000";"0";"0";"0";"0";"0";"0";"A";"I"
"844";"2";"1936";"US";"flag-us";"Creaci&oacute;n: 2017-05-22 18:50:10";"25";"3600";"15";"300";"0";"0";"0";"0";"0";"0";"A";"I"
"842";"2";"1509";"US";"flag-us";"Creaci&oacute;n: 2017-05-22 16:35:08";"25";"3600";"15";"300";"0";"0";"0";"0";"0";"0";"A";"I"
"843";"2";"1479";"US";"flag-us";"Creaci&oacute;n: 2017-05-22 18:50:07";"25";"3600";"15";"300";"0";"0";"0";"0";"0";"0";"A";"I"
"850";"2";"1719";"US";"flag-us";"Creaci&oacute;n: 2017-05-23 00:35:07";"25";"3600";"15";"300";"0";"0";"0";"0";"0";"0";"A";"I"
"847";"2";"1254";"US";"flag-us";"Creaci&oacute;n: 2017-05-22 21:35:06";"25";"3600";"15";"300";"0";"0";"0";"0";"0";"0";"A";"I"
"845";"2";"1207";"US";"flag-us";"Creaci&oacute;n: 2017-05-22 20:30:06";"25";"3600";"15";"300";"0";"0";"0";"0";"0";"0";"A";"I"
"848";"1";"1240";"US";"flag-us";"Creaci&oacute;n: 2017-05-22 23:12:14";"25";"5000";"15";"5000";"0";"0";"0";"0";"0";"0";"A";"I"
"846";"1";"1320";"US";"flag-us";"Creaci&oacute;n: 2017-05-22 20:52:42";"25";"5000";"15";"5000";"0";"0";"0";"0";"0";"0";"A";"I"
"849";"2";"1484";"US";"flag-us";"Creaci&oacute;n: 2017-05-23 00:25:05";"25";"3600";"15";"300";"0";"0";"0";"0";"0";"0";"A";"I"
"851";"2";"1937";"US";"flag-us";"Creaci&oacute;n: 2017-05-23 15:05:07";"25";"3600";"15";"300";"0";"0";"0";"0";"0";"0";"A";"I"
"856";"2";"1385";"US";"flag-us";"Creaci&oacute;n: 2017-05-23 18:35:06";"25";"3600";"15";"300";"0";"0";"0";"0";"0";"0";"A";"I"
"852";"1";"1636";"US";"flag-us";"Creaci&oacute;n: 2017-05-23 15:12:36";"25";"5000";"15";"5000";"0";"0";"0";"0";"0";"0";"A";"I"
"855";"2";"1518";"US";"flag-us";"Creación: 2017-05-01 01:36:07";"25";"1000";"15";"1000";"0";"0";"0";"0";"0";"0";"A";"I"
"854";"2";"1469";"US";"flag-us";"Creaci&oacute;n: 2017-05-23 18:05:06";"25";"3600";"15";"300";"0";"0";"0";"0";"0";"0";"A";"I"
"859";"2";"963";"SY";"flag-sy";"Creaci&oacute;n: 2017-05-24 05:25:06";"25";"3600";"15";"300";"0";"0";"0";"0";"0";"0";"A";"I"
"853";"1";"1936";"US";"flag-us";"Creaci&oacute;n: 2017-05-23 17:47:52";"25";"5000";"15";"5000";"0";"0";"0";"0";"0";"0";"A";"I"
"857";"2";"1703";"US";"flag-us";"Creaci&oacute;n: 2017-05-23 21:10:07";"25";"3600";"15";"300";"0";"0";"0";"0";"0";"0";"A";"I"
"858";"1";"1318";"US";"flag-us";"Creaci&oacute;n: 2017-05-23 22:47:24";"25";"5000";"15";"5000";"0";"0";"0";"0";"0";"0";"A";"I"
"861";"1";"1301";"US";"flag-us";"Creaci&oacute;n: 2017-05-24 13:51:09";"25";"5000";"15";"5000";"0";"0";"0";"0";"0";"0";"A";"I"
"862";"2";"1239";"US";"flag-us";"Creaci&oacute;n: 2017-05-24 13:55:06";"25";"3600";"15";"300";"0";"0";"0";"0";"0";"0";"A";"I"
"867";"2";"79";"RU";"flag-ru";"Creaci&oacute;n: 2017-05-25 14:45:10";"25";"3600";"15";"300";"0";"0";"0";"0";"0";"0";"A";"I"
"868";"1";"1574";"US";"flag-us";"Creaci&oacute;n: 2017-05-25 15:17:38";"25";"5000";"15";"5000";"0";"0";"0";"0";"0";"0";"A";"I"
"866";"1";"1830";"US";"flag-us";"Creaci&oacute;n: 2017-05-25 01:56:20";"25";"5000";"15";"5000";"0";"0";"0";"0";"0";"0";"A";"I"
"863";"2";"1443";"US";"flag-us";"Creaci&oacute;n: 2017-05-24 14:35:07";"25";"3600";"15";"300";"0";"0";"0";"0";"0";"0";"A";"I"
"865";"2";"32";"BL";"flag-bl";"Creación: 2016-05-12 15:31:35";"40";"7200";"15";"3000";"0";"0";"0";"0";"0";"0";"A";"N"
"864";"2";"1803";"US";"flag-us";"Creaci&oacute;n: 2017-05-24 15:05:08";"25";"3600";"15";"300";"0";"0";"0";"0";"0";"0";"A";"I"
"874";"2";"1775";"US";"flag-us";"Creaci&oacute;n: 2017-05-25 22:25:16";"25";"3600";"15";"300";"0";"0";"0";"0";"0";"0";"A";"I"
"877";"2";"1513";"US";"flag-us";"Creaci&oacute;n: 2017-05-26 13:55:07";"25";"3600";"15";"300";"0";"0";"0";"0";"0";"0";"A";"I"
"869";"2";"1802";"US";"flag-us";"Creaci&oacute;n: 2017-05-25 15:20:07";"25";"3600";"15";"300";"0";"0";"0";"0";"0";"0";"A";"I"
"872";"2";"1515";"US";"flag-us";"Creaci&oacute;n: 2017-05-25 19:20:07";"25";"3600";"15";"300";"0";"0";"0";"0";"0";"0";"A";"I"
"870";"2";"1781";"US";"flag-us";"Creaci&oacute;n: 2017-05-25 17:05:07";"25";"3600";"15";"300";"0";"0";"0";"0";"0";"0";"A";"I"
"871";"2";"1319";"US";"flag-us";"Creaci&oacute;n: 2017-05-25 17:15:07";"25";"3600";"15";"300";"0";"0";"0";"0";"0";"0";"A";"I"
